ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION
T40492A,59.0,,age < 2,
T40492S,59.0,,,
T40494A,55.0,,,
T405X1A,55.0,,,
T405X2A,59.0,,age >= 2,
T405X2A,59.0,,age < 2,
T405X2S,59.0,,,
T405X4A,55.0,,,
T40601A,55.0,,,
T40602A,59.0,,age >= 2,
T40602A,59.0,,age < 2,
T40602S,59.0,,,
T40604A,55.0,,,
T40691A,55.0,,,
T40692A,59.0,,age >= 2,
T40692A,59.0,,age < 2,
T40692S,59.0,,,
T40694A,55.0,,,
T40712A,59.0,,age >= 2,
T40712A,59.0,,age < 2,
T40712S,59.0,,,
T40722A,59.0,,age >= 2,
T40722A,59.0,,age < 2,
T40722S,59.0,,,
T408X1A,55.0,,,
T408X2A,59.0,,age >= 2,
T408X2A,59.0,,age < 2,
T408X2S,59.0,,,
T408X4A,55.0,,,
T40901A,55.0,,,
T40902A,59.0,,age >= 2,
T40902A,59.0,,age < 2,
T40902S,59.0,,,
T40904A,55.0,,,
T40991A,55.0,,,
T40992A,59.0,,age >= 2,
T40992A,59.0,,age < 2,
T40992S,59.0,,,
T40994A,55.0,,,
T410X2A,59.0,,age >= 2,
T410X2A,59.0,,age < 2,
T410X2S,59.0,,,
T411X2A,59.0,,age >= 2,
T411X2A,59.0,,age < 2,
T411X2S,59.0,,,
T41202A,59.0,,age >= 2,
T41202A,59.0,,age < 2,
T41202S,59.0,,,
T41292A,59.0,,age >= 2,
T41292A,59.0,,age < 2,
T41292S,59.0,,,
T413X2A,59.0,,age >= 2,
T413X2A,59.0,,age < 2,
T413X2S,59.0,,,
T4142XA,59.0,,age >= 2,
T4142XA,59.0,,age < 2,
T4142XS,59.0,,,
T415X2A,59.0,,age >= 2,
T415X2A,59.0,,age < 2,
T415X2S,59.0,,,
T420X2A,59.0,,age >= 2,
T420X2A,59.0,,age < 2,
T420X2S,59.0,,,
T421X2A,59.0,,age >= 2,
T421X2A,59.0,,age < 2,
T421X2S,59.0,,,
T422X2A,59.0,,age >= 2,
T422X2A,59.0,,age < 2,
T422X2S,59.0,,,
T423X2A,59.0,,age >= 2,
T423X2A,59.0,,age < 2,
T423X2S,59.0,,,
T424X2A,59.0,,age >= 2,
T424X2A,59.0,,age < 2,
T424X2S,59.0,,,
T425X2A,59.0,,age >= 2,
T425X2A,59.0,,age < 2,
T425X2S,59.0,,,
T426X2A,59.0,,age >= 2,
T426X2A,59.0,,age < 2,
T426X2S,59.0,,,
T4272XA,59.0,,age >= 2,
T4272XA,59.0,,age < 2,
T4272XS,59.0,,,
T428X2A,59.0,,age >= 2,
T428X2A,59.0,,age < 2,
T428X2S,59.0,,,
T43012A,59.0,,age >= 2,
T43012A,59.0,,age < 2,
T43012S,59.0,,,
T43022A,59.0,,age >= 2,
T43022A,59.0,,age < 2,
T43022S,59.0,,,
T431X2A,59.0,,age >= 2,
T431X2A,59.0,,age < 2,
T431X2S,59.0,,,
T43202A,59.0,,age >= 2,
T43202A,59.0,,age < 2,
T43202S,59.0,,,
T43212A,59.0,,age >= 2,
T43212A,59.0,,age < 2,
T43212S,59.0,,,
T43222A,59.0,,age >= 2,
T43222A,59.0,,age < 2,
T43222S,59.0,,,
T43292A,59.0,,age >= 2,
T43292A,59.0,,age < 2,
T43292S,59.0,,,
T433X2A,59.0,,age >= 2,
T433X2A,59.0,,age < 2,
T433X2S,59.0,,,
T434X2A,59.0,,age >= 2,
T434X2A,59.0,,age < 2,
T434X2S,59.0,,,
T43502A,59.0,,age >= 2,
T43502A,59.0,,age < 2,
T43502S,59.0,,,
T43592A,59.0,,age >= 2,
T43592A,59.0,,age < 2,
T43592S,59.0,,,
T43601A,55.0,,,
T43602A,59.0,,age >= 2,
T43602A,59.0,,age < 2,
T43602S,59.0,,,
T43604A,55.0,,,
T43611A,55.0,,,
T43612A,59.0,,age >= 2,
T43612A,59.0,,age < 2,
T43612S,59.0,,,
T43614A,55.0,,,
T43621A,55.0,,,
T43622A,59.0,,age >= 2,
T43622A,59.0,,age < 2,
T43622S,59.0,,,
T43624A,55.0,,,
T43631A,55.0,,,
T43632A,59.0,,age >= 2,
T43632A,59.0,,age < 2,
T43632S,59.0,,,
T43634A,55.0,,,
T43641A,55.0,,,
T43642A,59.0,,age >= 2,
T43642A,59.0,,age < 2,
T43642S,59.0,,,
T43644A,55.0,,,
T43651A,55.0,,,
T43652A,59.0,,age >= 2,
T43652A,59.0,,age < 2,
T43652S,59.0,,,
T43654A,55.0,,,
T43691A,55.0,,,
T43692A,59.0,,age >= 2,
T43692A,59.0,,age < 2,
T43692S,59.0,,,
T43694A,55.0,,,
T438X2A,59.0,,age >= 2,
T438X2A,59.0,,age < 2,
T438X2S,59.0,,,
T4392XA,59.0,,age >= 2,
T4392XA,59.0,,age < 2,
T4392XS,59.0,,,
T440X2A,59.0,,age >= 2,
T440X2A,59.0,,age < 2,
T440X2S,59.0,,,
T441X2A,59.0,,age >= 2,
T441X2A,59.0,,age < 2,
T441X2S,59.0,,,
T442X2A,59.0,,age >= 2,
T442X2A,59.0,,age < 2,
T442X2S,59.0,,,
T443X2A,59.0,,age >= 2,
T443X2A,59.0,,age < 2,
T443X2S,59.0,,,
T444X2A,59.0,,age >= 2,
T444X2A,59.0,,age < 2,
T444X2S,59.0,,,
T445X2A,59.0,,age >= 2,
T445X2A,59.0,,age < 2,
T445X2S,59.0,,,
T446X2A,59.0,,age >= 2,
T446X2A,59.0,,age < 2,
T446X2S,59.0,,,
T447X2A,59.0,,age >= 2,
T447X2A,59.0,,age < 2,
T447X2S,59.0,,,
T448X2A,59.0,,age >= 2,
T448X2A,59.0,,age < 2,
T448X2S,59.0,,,
T44902A,59.0,,age >= 2,
T44902A,59.0,,age < 2,
T44902S,59.0,,,
T44992A,59.0,,age >= 2,
T44992A,59.0,,age < 2,
T44992S,59.0,,,
T450X2A,59.0,,age >= 2,
T450X2A,59.0,,age < 2,
T450X2S,59.0,,,
T451X2A,59.0,,age >= 2,
T451X2A,59.0,,age < 2,
T451X2S,59.0,,,
T452X2A,59.0,,age >= 2,
T452X2A,59.0,,age < 2,
T452X2S,59.0,,,
T453X2A,59.0,,age >= 2,
T453X2A,59.0,,age < 2,
T453X2S,59.0,,,
T454X2A,59.0,,age >= 2,
T454X2A,59.0,,age < 2,
T454X2S,59.0,,,
T45512A,59.0,,age >= 2,
T45512A,59.0,,age < 2,
T45512S,59.0,,,
T45522A,59.0,,age >= 2,
T45522A,59.0,,age < 2,
T45522S,59.0,,,
T45602A,59.0,,age >= 2,
T45602A,59.0,,age < 2,
T45602S,59.0,,,
T45612A,59.0,,age >= 2,
T45612A,59.0,,age < 2,
T45612S,59.0,,,
T45622A,59.0,,age >= 2,
T45622A,59.0,,age < 2,
T45622S,59.0,,,
T45692A,59.0,,age >= 2,
T45692A,59.0,,age < 2,
T45692S,59.0,,,
T457X2A,59.0,,age >= 2,
T457X2A,59.0,,age < 2,
T457X2S,59.0,,,
T458X2A,59.0,,age >= 2,
T458X2A,59.0,,age < 2,
T458X2S,59.0,,,
T4592XA,59.0,,age >= 2,
T4592XA,59.0,,age < 2,
T4592XS,59.0,,,
T45AX2A,59.0,,age >= 2,
T45AX2A,59.0,,age < 2,
T45AX2S,59.0,,,
T460X2A,59.0,,age >= 2,
T460X2A,59.0,,age < 2,
T460X2S,59.0,,,
T461X2A,59.0,,age >= 2,
T461X2A,59.0,,age < 2,
T461X2S,59.0,,,
T462X2A,59.0,,age >= 2,
T462X2A,59.0,,age < 2,
T462X2S,59.0,,,
T463X2A,59.0,,age >= 2,
T463X2A,59.0,,age < 2,
T463X2S,59.0,,,
T464X2A,59.0,,age >= 2,
T464X2A,59.0,,age < 2,
T464X2S,59.0,,,
T465X2A,59.0,,age >= 2,
T465X2A,59.0,,age < 2,
T465X2S,59.0,,,
T466X2A,59.0,,age >= 2,
T466X2A,59.0,,age < 2,
T466X2S,59.0,,,
T467X2A,59.0,,age >= 2,
T467X2A,59.0,,age < 2,
T467X2S,59.0,,,
T468X2A,59.0,,age >= 2,
T468X2A,59.0,,age < 2,
T468X2S,59.0,,,
T46902A,59.0,,age >= 2,
T46902A,59.0,,age < 2,
T46902S,59.0,,,
T46992A,59.0,,age >= 2,
T46992A,59.0,,age < 2,
T46992S,59.0,,,
T470X2A,59.0,,age >= 2,
T470X2A,59.0,,age < 2,
T470X2S,59.0,,,
T471X2A,59.0,,age >= 2,
T471X2A,59.0,,age < 2,
T471X2S,59.0,,,
T472X2A,59.0,,age >= 2,
T472X2A,59.0,,age < 2,
T472X2S,59.0,,,
T473X2A,59.0,,age >= 2,
T473X2A,59.0,,age < 2,
T473X2S,59.0,,,
T474X2A,59.0,,age >= 2,
T474X2A,59.0,,age < 2,
T474X2S,59.0,,,
T475X2A,59.0,,age >= 2,
T475X2A,59.0,,age < 2,
T475X2S,59.0,,,
T476X2A,59.0,,age >= 2,
T476X2A,59.0,,age < 2,
T476X2S,59.0,,,
T477X2A,59.0,,age >= 2,
T477X2A,59.0,,age < 2,
T477X2S,59.0,,,
T478X2A,59.0,,age >= 2,
T478X2A,59.0,,age < 2,
T478X2S,59.0,,,
T4792XA,59.0,,age >= 2,
T4792XA,59.0,,age < 2,
T4792XS,59.0,,,
T480X2A,59.0,,age >= 2,
T480X2A,59.0,,age < 2,
T480X2S,59.0,,,
T481X2A,59.0,,age >= 2,
T481X2A,59.0,,age < 2,
T481X2S,59.0,,,
T48202A,59.0,,age >= 2,
T48202A,59.0,,age < 2,
T48202S,59.0,,,
T48292A,59.0,,age >= 2,
T48292A,59.0,,age < 2,
T48292S,59.0,,,
T483X2A,59.0,,age >= 2,
T483X2A,59.0,,age < 2,
T483X2S,59.0,,,
T484X2A,59.0,,age >= 2,
T484X2A,59.0,,age < 2,
T484X2S,59.0,,,
T485X2A,59.0,,age >= 2,
T485X2A,59.0,,age < 2,
T485X2S,59.0,,,
T486X2A,59.0,,age >= 2,
T486X2A,59.0,,age < 2,
T486X2S,59.0,,,
T48902A,59.0,,age >= 2,
T48902A,59.0,,age < 2,
T48902S,59.0,,,
T48992A,59.0,,age >= 2,
T48992A,59.0,,age < 2,
T48992S,59.0,,,
T490X2A,59.0,,age >= 2,
T490X2A,59.0,,age < 2,
T490X2S,59.0,,,
T491X2A,59.0,,age >= 2,
T491X2A,59.0,,age < 2,
T491X2S,59.0,,,
T492X2A,59.0,,age >= 2,
T492X2A,59.0,,age < 2,
T492X2S,59.0,,,
T493X2A,59.0,,age >= 2,
T493X2A,59.0,,age < 2,
T493X2S,59.0,,,
T494X2A,59.0,,age >= 2,
T494X2A,59.0,,age < 2,
T494X2S,59.0,,,
T495X2A,59.0,,age >= 2,
T495X2A,59.0,,age < 2,
T495X2S,59.0,,,
T496X2A,59.0,,age >= 2,
T496X2A,59.0,,age < 2,
T496X2S,59.0,,,
T497X2A,59.0,,age >= 2,
T497X2A,59.0,,age < 2,
T497X2S,59.0,,,
T498X2A,59.0,,age >= 2,
T498X2A,59.0,,age < 2,
T498X2S,59.0,,,
T4992XA,59.0,,age >= 2,
T4992XA,59.0,,age < 2,
T4992XS,59.0,,,
T500X2A,59.0,,age >= 2,
T500X2A,59.0,,age < 2,
T500X2S,59.0,,,
T501X2A,59.0,,age >= 2,
T501X2A,59.0,,age < 2,
T501X2S,59.0,,,
T502X2A,59.0,,age >= 2,
T502X2A,59.0,,age < 2,
T502X2S,59.0,,,
T503X2A,59.0,,age >= 2,
T503X2A,59.0,,age < 2,
T503X2S,59.0,,,
T504X2A,59.0,,age >= 2,
T504X2A,59.0,,age < 2,
T504X2S,59.0,,,
T505X2A,59.0,,age >= 2,
T505X2A,59.0,,age < 2,
T505X2S,59.0,,,
T506X2A,59.0,,age >= 2,
T506X2A,59.0,,age < 2,
T506X2S,59.0,,,
T507X2A,59.0,,age >= 2,
T507X2A,59.0,,age < 2,
T507X2S,59.0,,,
T508X2A,59.0,,age >= 2,
T508X2A,59.0,,age < 2,
T508X2S,59.0,,,
T50902A,59.0,,age >= 2,
T50902A,59.0,,age < 2,
T50902S,59.0,,,
T50912A,59.0,,age >= 2,
T50912A,59.0,,age < 2,
T50912S,59.0,,,
T50992A,59.0,,age >= 2,
T50992A,59.0,,age < 2,
T50992S,59.0,,,
T50A12A,59.0,,age >= 2,
T50A12A,59.0,,age < 2,
T50A12S,59.0,,,
T50A22A,59.0,,age >= 2,
T50A22A,59.0,,age < 2,
T50A22S,59.0,,,
T50A92A,59.0,,age >= 2,
T50A92A,59.0,,age < 2,
T50A92S,59.0,,,
T50B12A,59.0,,age >= 2,
T50B12A,59.0,,age < 2,
T50B12S,59.0,,,
T50B92A,59.0,,age >= 2,
T50B92A,59.0,,age < 2,
T50B92S,59.0,,,
T50Z12A,59.0,,age >= 2,
T50Z12A,59.0,,age < 2,
T50Z12S,59.0,,,
T50Z92A,59.0,,age >= 2,
T50Z92A,59.0,,age < 2,
T50Z92S,59.0,,,
T510X1A,55.0,,,
T510X2A,59.0,,age >= 2,
T510X2A,59.0,,age < 2,
T510X2S,59.0,,,
T510X4A,55.0,,,
T511X2A,59.0,,age >= 2,
T511X2A,59.0,,age < 2,
T511X2S,59.0,,,
T512X2A,59.0,,age >= 2,
T512X2A,59.0,,age < 2,
T512X2S,59.0,,,
T513X2A,59.0,,age >= 2,
T513X2A,59.0,,age < 2,
T513X2S,59.0,,,
T518X2A,59.0,,age >= 2,
T518X2A,59.0,,age < 2,
T518X2S,59.0,,,
T5192XA,59.0,,age >= 2,
T5192XA,59.0,,age < 2,
T5192XS,59.0,,,
T520X2A,59.0,,age >= 2,
T520X2A,59.0,,age < 2,
T520X2S,59.0,,,
T521X2A,59.0,,age >= 2,
T521X2A,59.0,,age < 2,
T521X2S,59.0,,,
T522X2A,59.0,,age >= 2,
T522X2A,59.0,,age < 2,
T522X2S,59.0,,,
T523X2A,59.0,,age >= 2,
T523X2A,59.0,,age < 2,
T523X2S,59.0,,,
T524X2A,59.0,,age >= 2,
T524X2A,59.0,,age < 2,
T524X2S,59.0,,,
T528X2A,59.0,,age >= 2,
T528X2A,59.0,,age < 2,
T528X2S,59.0,,,
T5292XA,59.0,,age >= 2,
T5292XA,59.0,,age < 2,
T5292XS,59.0,,,
T530X2A,59.0,,age >= 2,
T530X2A,59.0,,age < 2,
T530X2S,59.0,,,
T531X2A,59.0,,age >= 2,
T531X2A,59.0,,age < 2,
T531X2S,59.0,,,
T532X2A,59.0,,age >= 2,
T532X2A,59.0,,age < 2,
T532X2S,59.0,,,
T533X2A,59.0,,age >= 2,
T533X2A,59.0,,age < 2,
T533X2S,59.0,,,
T534X2A,59.0,,age >= 2,
T534X2A,59.0,,age < 2,
T534X2S,59.0,,,
T535X2A,59.0,,age >= 2,
T535X2A,59.0,,age < 2,
T535X2S,59.0,,,
T536X2A,59.0,,age >= 2,
T536X2A,59.0,,age < 2,
T536X2S,59.0,,,
T537X2A,59.0,,age >= 2,
T537X2A,59.0,,age < 2,
T537X2S,59.0,,,
T5392XA,59.0,,age >= 2,
T5392XA,59.0,,age < 2,
T5392XS,59.0,,,
T540X2A,59.0,,age >= 2,
T540X2A,59.0,,age < 2,
T540X2S,59.0,,,
T541X2A,59.0,,age >= 2,
T541X2A,59.0,,age < 2,
T541X2S,59.0,,,
T542X2A,59.0,,age >= 2,
T542X2A,59.0,,age < 2,
T542X2S,59.0,,,
T543X2A,59.0,,age >= 2,
T543X2A,59.0,,age < 2,
T543X2S,59.0,,,
T5492XA,59.0,,age >= 2,
T5492XA,59.0,,age < 2,
T5492XS,59.0,,,
T550X2A,59.0,,age >= 2,
T550X2A,59.0,,age < 2,
T550X2S,59.0,,,
T551X2A,59.0,,age >= 2,
T551X2A,59.0,,age < 2,
T551X2S,59.0,,,
T560X2A,59.0,,age >= 2,
T560X2A,59.0,,age < 2,
T560X2S,59.0,,,
T561X2A,59.0,,age >= 2,
T561X2A,59.0,,age < 2,
T561X2S,59.0,,,
T562X2A,59.0,,age >= 2,
T562X2A,59.0,,age < 2,
T562X2S,59.0,,,
T563X2A,59.0,,age >= 2,
T563X2A,59.0,,age < 2,
T563X2S,59.0,,,
T564X2A,59.0,,age >= 2,
T564X2A,59.0,,age < 2,
T564X2S,59.0,,,
T565X2A,59.0,,age >= 2,
T565X2A,59.0,,age < 2,
T565X2S,59.0,,,
T566X2A,59.0,,age >= 2,
T566X2A,59.0,,age < 2,
T566X2S,59.0,,,
T567X2A,59.0,,age >= 2,
T567X2A,59.0,,age < 2,
T567X2S,59.0,,,
T56812A,59.0,,age >= 2,
T56812A,59.0,,age < 2,
T56812S,59.0,,,
T56822A,59.0,,age >= 2,
T56822A,59.0,,age < 2,
T56822S,59.0,,,
T56892A,59.0,,age >= 2,
T56892A,59.0,,age < 2,
T56892S,59.0,,,
T5692XA,59.0,,age >= 2,
T5692XA,59.0,,age < 2,
T5692XS,59.0,,,
T570X2A,59.0,,age >= 2,
T570X2A,59.0,,age < 2,
T570X2S,59.0,,,
T571X2A,59.0,,age >= 2,
T571X2A,59.0,,age < 2,
T571X2S,59.0,,,
T572X2A,59.0,,age >= 2,
T572X2A,59.0,,age < 2,
T572X2S,59.0,,,
T573X2A,59.0,,age >= 2,
T573X2A,59.0,,age < 2,
T573X2S,59.0,,,
T578X2A,59.0,,age >= 2,
T578X2A,59.0,,age < 2,
T578X2S,59.0,,,
T5792XA,59.0,,age >= 2,
T5792XA,59.0,,age < 2,
T5792XS,59.0,,,
T5802XA,59.0,,age >= 2,
T5802XA,59.0,,age < 2,
T5802XS,59.0,,,
T5812XA,59.0,,age >= 2,
T5812XA,59.0,,age < 2,
T5812XS,59.0,,,
T582X2A,59.0,,age >= 2,
T582X2A,59.0,,age < 2,
T582X2S,59.0,,,
T588X2A,59.0,,age >= 2,
T588X2A,59.0,,age < 2,
T588X2S,59.0,,,
T5892XA,59.0,,age >= 2,
T5892XA,59.0,,age < 2,
T5892XS,59.0,,,
T590X2A,59.0,,age >= 2,
T590X2A,59.0,,age < 2,
T590X2S,59.0,,,
T591X2A,59.0,,age >= 2,
T591X2A,59.0,,age < 2,
T591X2S,59.0,,,
T592X2A,59.0,,age >= 2,
T592X2A,59.0,,age < 2,
T592X2S,59.0,,,
T593X2A,59.0,,age >= 2,
T593X2A,59.0,,age < 2,
T593X2S,59.0,,,
T594X2A,59.0,,age >= 2,
T594X2A,59.0,,age < 2,
T594X2S,59.0,,,
T595X2A,59.0,,age >= 2,
T595X2A,59.0,,age < 2,
T595X2S,59.0,,,
T596X2A,59.0,,age >= 2,
T596X2A,59.0,,age < 2,
T596X2S,59.0,,,
T597X2A,59.0,,age >= 2,
T597X2A,59.0,,age < 2,
T597X2S,59.0,,,
T59812A,59.0,,age >= 2,
T59812A,59.0,,age < 2,
T59812S,59.0,,,
T59892A,59.0,,age >= 2,
T59892A,59.0,,age < 2,
T59892S,59.0,,,
T5992XA,59.0,,age >= 2,
T5992XA,59.0,,age < 2,
T5992XS,59.0,,,
T600X2A,59.0,,age >= 2,
T600X2A,59.0,,age < 2,
T600X2S,59.0,,,
T601X2A,59.0,,age >= 2,
T601X2A,59.0,,age < 2,
T601X2S,59.0,,,
T602X2A,59.0,,age >= 2,
T602X2A,59.0,,age < 2,
T602X2S,59.0,,,
T603X2A,59.0,,age >= 2,
T603X2A,59.0,,age < 2,
T603X2S,59.0,,,
T604X2A,59.0,,age >= 2,
T604X2A,59.0,,age < 2,
T604X2S,59.0,,,
T608X2A,59.0,,age >= 2,
T608X2A,59.0,,age < 2,
T608X2S,59.0,,,
T6092XA,59.0,,age >= 2,
T6092XA,59.0,,age < 2,
T6092XS,59.0,,,
T6102XA,59.0,,age >= 2,
T6102XA,59.0,,age < 2,
T6102XS,59.0,,,
T6112XA,59.0,,age >= 2,
T6112XA,59.0,,age < 2,
T6112XS,59.0,,,
T61772A,59.0,,age >= 2,
T61772A,59.0,,age < 2,
T61772S,59.0,,,
T61782A,59.0,,age >= 2,
T61782A,59.0,,age < 2,
T61782S,59.0,,,
T618X2A,59.0,,age >= 2,
T618X2A,59.0,,age < 2,
T618X2S,59.0,,,
T6192XA,59.0,,age >= 2,
T6192XA,59.0,,age < 2,
T6192XS,59.0,,,
T620X2A,59.0,,age >= 2,
T620X2A,59.0,,age < 2,
T620X2S,59.0,,,
T621X2A,59.0,,age >= 2,
T621X2A,59.0,,age < 2,
T621X2S,59.0,,,
T622X2A,59.0,,age >= 2,
T622X2A,59.0,,age < 2,
T622X2S,59.0,,,
T628X2A,59.0,,age >= 2,
T628X2A,59.0,,age < 2,
T628X2S,59.0,,,
T6292XA,59.0,,age >= 2,
T6292XA,59.0,,age < 2,
T6292XS,59.0,,,
T63002A,59.0,,age >= 2,
T63002A,59.0,,age < 2,
T63002S,59.0,,,
T63012A,59.0,,age >= 2,
T63012A,59.0,,age < 2,
T63012S,59.0,,,
T63022A,59.0,,age >= 2,
T63022A,59.0,,age < 2,
T63022S,59.0,,,
T63032A,59.0,,age >= 2,
T63032A,59.0,,age < 2,
T63032S,59.0,,,
T63042A,59.0,,age >= 2,
T63042A,59.0,,age < 2,
T63042S,59.0,,,
T63062A,59.0,,age >= 2,
T63062A,59.0,,age < 2,
T63062S,59.0,,,
T63072A,59.0,,age >= 2,
T63072A,59.0,,age < 2,
T63072S,59.0,,,
T63082A,59.0,,age >= 2,
T63082A,59.0,,age < 2,
T63082S,59.0,,,
T63092A,59.0,,age >= 2,
T63092A,59.0,,age < 2,
T63092S,59.0,,,
T63112A,59.0,,age >= 2,
T63112A,59.0,,age < 2,
T63112S,59.0,,,
T63122A,59.0,,age >= 2,
T63122A,59.0,,age < 2,
T63122S,59.0,,,
T63192A,59.0,,age >= 2,
T63192A,59.0,,age < 2,
T63192S,59.0,,,
T632X2A,59.0,,age >= 2,
T632X2A,59.0,,age < 2,
T632X2S,59.0,,,
T63302A,59.0,,age >= 2,
T63302A,59.0,,age < 2,
T63302S,59.0,,,
T63312A,59.0,,age >= 2,
T63312A,59.0,,age < 2,
T63312S,59.0,,,
T63322A,59.0,,age >= 2,
T63322A,59.0,,age < 2,
T63322S,59.0,,,
T63332A,59.0,,age >= 2,
T63332A,59.0,,age < 2,
T63332S,59.0,,,
T63392A,59.0,,age >= 2,
T63392A,59.0,,age < 2,
T63392S,59.0,,,
T63412A,59.0,,age >= 2,
T63412A,59.0,,age < 2,
T63412S,59.0,,,
T63422A,59.0,,age >= 2,
T63422A,59.0,,age < 2,
T63422S,59.0,,,
T63432A,59.0,,age >= 2,
T63432A,59.0,,age < 2,
T63432S,59.0,,,
T63442A,59.0,,age >= 2,
T63442A,59.0,,age < 2,
T63442S,59.0,,,
T63452A,59.0,,age >= 2,
T63452A,59.0,,age < 2,
T63452S,59.0,,,
T63462A,59.0,,age >= 2,
T63462A,59.0,,age < 2,
T63462S,59.0,,,
T63482A,59.0,,age >= 2,
T63482A,59.0,,age < 2,
T63482S,59.0,,,
T63512A,59.0,,age >= 2,
T63512A,59.0,,age < 2,
T63512S,59.0,,,
T63592A,59.0,,age >= 2,
T63592A,59.0,,age < 2,
T63592S,59.0,,,
T63612A,59.0,,age >= 2,
T63612A,59.0,,age < 2,
T63612S,59.0,,,
T63622A,59.0,,age >= 2,
T63622A,59.0,,age < 2,
T63622S,59.0,,,
T63632A,59.0,,age >= 2,
T63632A,59.0,,age < 2,
T63632S,59.0,,,
T63692A,59.0,,age >= 2,
T63692A,59.0,,age < 2,
T63692S,59.0,,,
T63712A,59.0,,age >= 2,
T63712A,59.0,,age < 2,
T63712S,59.0,,,
T63792A,59.0,,age >= 2,
T63792A,59.0,,age < 2,
T63792S,59.0,,,
T63812A,59.0,,age >= 2,
T63812A,59.0,,age < 2,
T63812S,59.0,,,
T63822A,59.0,,age >= 2,
T63822A,59.0,,age < 2,
T63822S,59.0,,,
T63832A,59.0,,age >= 2,
T63832A,59.0,,age < 2,
T63832S,59.0,,,
T63892A,59.0,,age >= 2,
T63892A,59.0,,age < 2,
T63892S,59.0,,,
T6392XA,59.0,,age >= 2,
T6392XA,59.0,,age < 2,
T6392XS,59.0,,,
T6402XA,59.0,,age >= 2,
T6402XA,59.0,,age < 2,
T6402XS,59.0,,,
T6482XA,59.0,,age >= 2,
T6482XA,59.0,,age < 2,
T6482XS,59.0,,,
T650X2A,59.0,,age >= 2,
T650X2A,59.0,,age < 2,
T650X2S,59.0,,,
T651X2A,59.0,,age >= 2,
T651X2A,59.0,,age < 2,
T651X2S,59.0,,,
T65212A,59.0,,age >= 2,
T65212A,59.0,,age < 2,
T65212S,59.0,,,
T65222A,59.0,,age >= 2,
T65222A,59.0,,age < 2,
T65222S,59.0,,,
T65292A,59.0,,age >= 2,
T65292A,59.0,,age < 2,
T65292S,59.0,,,
T653X2A,59.0,,age >= 2,
T653X2A,59.0,,age < 2,
T653X2S,59.0,,,
T654X2A,59.0,,age >= 2,
T654X2A,59.0,,age < 2,
T654X2S,59.0,,,
T655X2A,59.0,,age >= 2,
T655X2A,59.0,,age < 2,
T655X2S,59.0,,,
T656X2A,59.0,,age >= 2,
T656X2A,59.0,,age < 2,
T656X2S,59.0,,,
T65812A,59.0,,age >= 2,
T65812A,59.0,,age < 2,
T65812S,59.0,,,
T65822A,59.0,,age >= 2,
T65822A,59.0,,age < 2,
T65822S,59.0,,,
T65832A,59.0,,age >= 2,
T65832A,59.0,,age < 2,
T65832S,59.0,,,
T65842A,59.0,,age >= 2,
T65842A,59.0,,age < 2,
T65842S,59.0,,,
T65892A,59.0,,age >= 2,
T65892A,59.0,,age < 2,
T65892S,59.0,,,
T6592XA,59.0,,age >= 2,
T6592XA,59.0,,age < 2,
T6592XS,59.0,,,
T71112A,59.0,,age >= 2,
T71112A,59.0,,age < 2,
T71112S,59.0,,,
T71122A,59.0,,age >= 2,
T71122A,59.0,,age < 2,
T71122S,59.0,,,
T71132A,59.0,,age >= 2,
T71132A,59.0,,age < 2,
T71132S,59.0,,,
T71152A,59.0,,age >= 2,
T71152A,59.0,,age < 2,
T71152S,59.0,,,
T71162A,59.0,,age >= 2,
T71162A,59.0,,age < 2,
T71162S,59.0,,,
T71192A,59.0,,age >= 2,
T71192A,59.0,,age < 2,
T71192S,59.0,,,
T71222A,59.0,,age >= 2,
T71222A,59.0,,age < 2,
T71222S,59.0,,,
T71232A,59.0,,age >= 2,
T71232A,59.0,,age < 2,
T71232S,59.0,,,
T790XXA,173.0,,,
T791XXA,173.0,,,
T792XXA,173.0,,,
T794XXA,173.0,,,
T795XXA,173.0,,,
T796XXA,173.0,,,
T797XXA,173.0,,,
T798XXA,173.0,,,
T799XXA,173.0,,,
T79A0XA,173.0,,,
T79A11A,173.0,,,
T79A12A,173.0,,,
T79A19A,173.0,,,
T79A21A,173.0,,,
T79A22A,173.0,,,
T79A29A,173.0,,,
T79A3XA,173.0,,,
T79A9XA,173.0,,,
T8111XA,84.0,,,
T8112XA,2.0,,,
T8144XA,2.0,,,
T81502A,134.0,,,
T81502D,134.0,,,
T81502S,134.0,,,
T81512A,134.0,,,
T81512D,134.0,,,
T81512S,134.0,,,
T81522A,134.0,,,
T81522D,134.0,,,
T81522S,134.0,,,
T81532A,134.0,,,
T81532D,134.0,,,
T81532S,134.0,,,
T81592A,134.0,,,
T81592D,134.0,,,
T81592S,134.0,,,
T82310A,176.0,,,
T82311A,176.0,,,
T82312A,176.0,,,
T82318A,176.0,,,
T82319A,176.0,,,
T82320A,176.0,,,
T82321A,176.0,,,
T82322A,176.0,,,
T82328A,176.0,,,
T82329A,176.0,,,
T82330A,176.0,,,
T82331A,176.0,,,
T82332A,176.0,,,
T82338A,176.0,,,
T82339A,176.0,,,
T82390A,176.0,,,
T82391A,176.0,,,
T82392A,176.0,,,
T82398A,176.0,,,
T82399A,176.0,,,
