,,,,,,,,MSAG  Services,,,,,,,Fund Code,FSX0,SSX0,SBTP,FMDC,FDUA,SMDC,SDUA,SUNI,SGMB,SCFD,SEMR,FXAO,FMCO,FSX0,SSX0,SBTP,FMDC,FDUA,SMDC,SDUA,SUNI,SGMB,SCFD,SEMR,FXAO,FMCO,,,,
,PR2,,,H2018,U3,GT,,,,,,"Any Combination of On-Site services for Supported Living Client, living independently (Minimum 3 encounters)","MH
(F99 excluded)",,52,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,PR2,,,H2018,U3,GT,,,,,,"Any Combination of Off-Site services for Supported Living Client, living independently (Minimum 5 encounters)","MH
(F99 excluded)",,15,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,PR2,,,H2018,U3,UB,,,,,,"Any Combination of On or Off-Site services for Supported Living Client, living independently (Minimum 6 encounters)","MH
(F99 excluded)",,49,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,PR2,,,H2018,U3,UB,,,,,,"Any Combination of On-Site services for Supported Living Client, living independently (Minimum 3 encounters)","MH
(F99 excluded)",,52,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,PR2,,,H2018,U3,UB,,,,,,"Any Combination of Off-Site services for Supported Living Client, living independently (Minimum 5 encounters)","MH
(F99 excluded)",,15,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,PR3,,,H2018,U4,,,,,,,On-Site PRP services to General Residential Clients (Minimum 4 Encounters) ,"MH
(F99 excluded)",,52,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR3,,,H2018,U4,,,,,,,Off-Site PRP Services to RRP General Clients (Minimum 13 Encounters),"MH
(F99 excluded)",,15,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR3,,,H2018,U4,GT,,,,,,On-Site PRP services to General Residential Clients (Minimum 4 Encounters) ,"MH
(F99 excluded)",,52,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR3,,,H2018,U4,GT,,,,,,Off-Site PRP Services to RRP General Clients (Minimum 13 Encounters),"MH
(F99 excluded)",,15,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR3,,,H2018,U4,UB,,,,,,On-Site PRP services to General Residential Clients (Minimum 4 Encounters) ,"MH
(F99 excluded)",,52,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR3,,,H2018,U4,UB,,,,,,Off-Site PRP Services to RRP General Clients (Minimum 13 Encounters),"MH
(F99 excluded)",,15,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U5,,,,,,,On-Site PRP Services to RRP Intensive Clients (Minimum 4 Encounters),"MH
(F99 excluded)",,52,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U5,,,,,,,Off-Site PRP Services to RRP Intensive Clients (Minimum 19 Encounters),"MH
(F99 excluded)",,15,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U5,GT,,,,,,On-Site PRP Services to RRP Intensive Clients (Minimum 4 Encounters),"MH
(F99 excluded)",,52,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U5,GT,,,,,,Off-Site PRP Services to RRP Intensive Clients (Minimum 19 Encounters),"MH
(F99 excluded)",,15,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U5,UB,,,,,,On-Site PRP Services to RRP Intensive Clients (Minimum 4 Encounters),"MH
(F99 excluded)",,52,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U5,UB,,,,,,Off-Site PRP Services to RRP Intensive Clients (Minimum 19 Encounters),"MH
(F99 excluded)",,15,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR3,,,H2018,U6,,,,,,,General Residential Combined (Minimum 17 Encounters),"MH
(F99 excluded)",,49,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR3,,,H2018,U6,GT,,,,,,General Residential Combined (Minimum 17 Encounters),"MH
(F99 excluded)",,49,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR3,,,H2018,U6,UB,,,,,,General Residential Combined (Minimum 17 Encounters),"MH
(F99 excluded)",,49,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U7,,,,,,,Intensive Residential Combined (Minimum 23 Encounters),"MH
(F99 excluded)",,49,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U7,GT,,,,,,Intensive Residential Combined (Minimum 23 Encounters),"MH
(F99 excluded)",,49,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR4,,,H2018,U7,UB,,,,,,Intensive Residential Combined (Minimum 23 Encounters),"MH
(F99 excluded)",,49,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR5,,,T1023,,,,,,,,Transitional PRP. Any Combination of on/off site PRP services to adult or TAY consumer transitioning to an RRP or IP Facility.,MH,,49,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR5,,,T1023,GT,,,,,,,Transitional PRP. Any Combination of on/off site PRP services to adult or TAY consumer transitioning to an RRP or IP Facility. - Telehealth,MH,,49,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PR5,,,T1023,UB,,,,,,,Transitional PRP. Any Combination of on/off site PRP services to adult or TAY consumer transitioning to an RRP or IP Facility.,MH,,49,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PRJ,,,0911,,,,,,,,Psychiatric Rehab - Johns Hopkins PRP,MH,,"21, 22, 51, 56, 99",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Carelon BH,X,,
Hosp OP Behavioral Health Rehabilitation,ENC,,,H2016,,,,,,,,Encounter for PRP,"MH
(F99 excluded)",,"15, 52",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,ENC,,,H2016,GT,,,,,,,Encounter for PRP - Telehealth,"MH
(F99 excluded)",,"15, 52",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,ENC,,,H2016,UB,,,,,,,Encounter for PRP,"MH
(F99 excluded)",,"15, 52",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,EN5,,,H2016,U8,,,,,,,Transitional PRP Encounter,"MH
(F99 excluded)",,"15, 52",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
RRP Bed,RRP,,,H0019,,,,,,,,Residential Bed Hold,MH,,"11, 12, 15, 21, 22, 49, 51, 52, 56, 62, 99
(POS 21/51 not cov'd for SUNI fund)",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,RRP,,,T2048,,,,,,,,Residential Room and Board,MH,,"11, 12, 15, 21, 22, 49, 51, 52, 56, 62, 99
(POS 21/51 not cov'd for SUNI fund)",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,RRP,,,T2033,,,,,,,,Specialized Bed-Day Supplement,MH,,"15, 49, 52",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
Enhanced Support Service,HOU,,,S5150,,,,,,,,Enhanced Support,MH,,"12, 15",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
Mobile Treatment,MOB,,,H0040,,,,,,,,Mobile Treatment Monthly (Non-Evidence Based),MH,,"11, 12, 15",No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,N/C,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,GT,,,,,,,Mobile Treatment Monthly (Non-Evidence Based) - Telehealth,MH,,"11, 12, 15",No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,N/C,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,UB,,,,,,,Mobile Treatment Monthly (Non-Evidence Based),MH,,"11, 12, 15",No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,N/C,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,52,,,,,,,Mobile Treatment (for Medicare Recipients Monthly),MH,,"11, 12, 15",No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,Yes,N/C,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,52,GT,,,,,,Mobile Treatment (for Medicare Recipients Monthly),MH,,"11, 12, 15",No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,Yes,N/C,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,52,UB,,,,,,Mobile Treatment (for Medicare Recipients Monthly),MH,,"11, 12, 15",No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,Yes,N/C,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,21,,,,,,,Mobile Treatment - ACT (Evidence Based Practice),MH,,"11, 12, 15",No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,N/C,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,21,GT,,,,,,Mobile Treatment - ACT (Evidence Based Practice),MH,,"11, 12, 15",No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,N/C,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,21,UB,,,,,,Mobile Treatment - ACT (Evidence Based Practice),MH,,"11, 12, 15",No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,N/C,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,U9,,,,,,,Mobile Treatment - ACT (for Medicare),MH,,"11, 12, 15",No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,Yes,N/C,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,U9,GT,,,,,,Mobile Treatment - ACT (for Medicare),MH,,"11, 12, 15",No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,Yes,N/C,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,MOB,,,H0040,U9,UB,,,,,,Mobile Treatment - ACT (for Medicare),MH,,"11, 12, 15",No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,Yes,N/C,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
Respite Care,REA,,,H0045,,,,,,,,Respite Care Services - Not in home (per diem),MH,,"11, 52",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,RES,,,T1005,,,,,,,,Respite Care Services - In home,MH,,15,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
Residential Crisis Services,CRS,,,H0018,,,,,,,,Residential Crisis Services,MH,,"11, 12, 15, 21, 51, 52, 56, 62, 99
(POS 21/51 not cov'd for SUNI fund)",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,CRS,10/01/25,,T2048,,,,,,,,Residential Room and Board,MH,,"11, 12, 15, 21, 22, 49, 51, 52, 56, 62, 99
(POS 21/51 not cov'd for SUNI fund)",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
Supported Employment,IJC,,,H2023,,,,,,,,Supported Employment per 15 minutes (Intensive Job Coaching),MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,IJC,,,H2023,GT,,,,,,,Supported Employment per 15 minutes (Intensive Job Coaching) - Telehealth,MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,IJC,,,H2023,UB,,,,,,,Supported Employment per 15 minutes (Intensive Job Coaching),MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PPL,,,H2024,,,,,,,,"Supported Employment, Pre-Placement Phase",MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PPL,,,H2024,GT,,,,,,,"Supported Employment, Pre-Placement Phase - Telehealth",MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,PPL,,,H2024,UB,,,,,,,"Supported Employment, Pre-Placement Phase",MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,JPL,,,H2024,21,,,,,,,"Supported Employment, Job Placement Phase",MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,ESS,,,H2026,,,,,,,,Extended Support Services,MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,ESS,,,H2026,GT,,,,,,,Extended Support Services - Telehealth,MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,ESS,,,H2026,UB,,,,,,,Extended Support Services,MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,ESS,,,H2026,21,,,,,,,Ongoing Support (Evidence Based Practice),MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,ESS,,,H2026,21,GT,,,,,,Ongoing Support (Evidence Based Practice),MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,ESS,,,H2026,21,UB,,,,,,Ongoing Support (Evidence Based Practice),MH,,"11, 12, 15, 99",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,CLC,,,S9445,52,,,,,,,Clinic Coordination (Evidence Based Practice),MH,,"11, 15, 49, 52",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,CLC,,,S9445,52,GT,,,,,,Clinic Coordination (Evidence Based Practice),MH,,"11, 15, 49, 52",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,CLC,,,S9445,52,UB,,,,,,Clinic Coordination (Evidence Based Practice),MH,,"11, 15, 49, 52",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,CLC,,,S9445,,,,,,,,On or Off-Site PRP Services for an Individual in a Supported Employment Program (Minimum 2 Encounters),MH,,"11, 15, 49, 52",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,CLC,,,S9445,GT,,,,,,,On or Off-Site PRP Services for an Individual in a Supported Employment Program (Minimum 2 Encounters) - Telehealth,MH,,"11, 15, 49, 52",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,CSA,,X,
,ENS,,,H2016,U1,,,,,,,Encounter for Supported Employment,MH,,"11, 15, 52, 99",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,ENS,,,H2016,U1,GT,,,,,,Encounter for Supported Employment,MH,,"11, 15, 52, 99",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,ENS,,,H2016,U1,UB,,,,,,Encounter for Supported Employment,MH,,"11, 15, 52, 99",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
Outpatient ECT,PEC,,,90870,,,,,,,,ECT Single Seizure with Monitoring,MH,,"11, 22, 53",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,PAN,,,00104,,,,,,,,Anesthesia for ECT,MH,,"11, 22, 53",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,"No 
One unit of anesthesia will be granted per unit of ECT (90870).",No,"No 
One unit of anesthesia will be granted per unit of ECT (90870).",No,N/C,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,POH,,,0901,,,,,,,,ECT Facility,MH,,"11, 22",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,"No 
One unit of anesthesia will be granted per unit of ECT (90870).",No,"No 
One unit of anesthesia will be granted per unit of ECT (90870).",No,N/C,N/C,N/C,N/C,N/C,N/C,Not required,X,,
Inpatient ECT Treatment,PEC,,,90870,,,,,,,,ECT Single Seizure,MH,,"21, 51, 52, 56",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,PAN,,,00104,,,,,,,,Anesthesia for ECT,MH,,"21, 51, 52, 56",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,"No 
One unit of anesthesia will be granted per unit of ECT (90870).",No,"No 
One unit of anesthesia will be granted per unit of ECT (90870).",No,N/C,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,POH,,,0901,,,,,,,,ECT Facility,MH,,"21, 51, 52, 56",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,"No 
One unit of anesthesia will be granted per unit of ECT (90870).",No,"No 
One unit of anesthesia will be granted per unit of ECT (90870).",No,N/C,N/C,N/C,N/C,N/C,N/C,Not required,X,,
Psych Testing,TST,,,0918,,,,,,,,Psychological Testing,MH/AUT,,"11, 21, 22, 51, 52, 56, 99",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,N/C,N/C,N/C,N/C,N/C,Yes,Carelon BH,X,,
,TST,,,96130,,,,96131,,,,Psychological Testing,MH/AUT,,"11, 21, 22, 51, 52, 53, 56, 99
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TST,,,96136,,,,96137,,,,Psychological Testing,MH/AUT,,"11, 21, 22, 51, 52, 53, 56, 99
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TST,,,96138,,,,96139,,,,Psychological Testing,MH/AUT,,"11, 21, 22, 51, 52, 53, 56, 99
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
BMHS Capitation,BMH,,,G9010,,,,,,,,"Coordinated care fee, risk adjusted maintenance, Level 4 - Chesapeake
(State Funded)",MH,,"11, 12, 22, 53",No,No,Yes,No,No,No,No,No,No,No,No,No,No,N/C,N/C,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,BMH,,,G9010,HE,,,,,,,"Coordinated care fee, risk adjusted maintenance, Level 4 - Chesapeake
(Federally Funded)",MH,,"11, 12, 22, 53",No,No,Yes,No,No,No,No,No,No,No,No,No,No,N/C,N/C,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,BMH,,,G9011,,,,,,,,"Coordinated care fee, risk adjusted maintenance, Level 5 - Creative Alternatives
(State Funded)",MH,,"11, 12, 22, 53",No,No,Yes,No,No,No,No,No,No,No,No,No,No,N/C,N/C,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,BMH,,,G9011,HE,,,,,,,"Coordinated care fee, risk adjusted maintenance, Level 5 - Creative Alternatives
(Federally Funded)",MH,,"11, 12, 22, 53",No,No,Yes,No,No,No,No,No,No,No,No,No,No,N/C,N/C,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Not required,,X,
